Symbol	Synonyms	chromosome	strand	start	end	GeneID	ensembl_id
RN7SL843P	-	22	-1.0	17352881.0	17353177.0	106481151	ENSG00000239547
RN7SL847P	-	10	-1.0	33034655.0	33034924.0	106481152	ENSG00000265319
RN7SL853P	-	15	1.0	72664577.0	72664799.0	106481153	ENSG00000274350
RN7SL865P	-	12	1.0	115717725.0	115718013.0	106481154	ENSG00000240205
RN7SL870P	-	3	-1.0	47560229.0	47560524.0	106481155	ENSG00000244732
RNU4ATAC5P	-	11	1.0	122451474.0	122451599.0	106481156	ENSG00000253035
RNU4ATAC8P	-	1	1.0	73883714.0	73883822.0	106481157	ENSG00000252005
RNU4ATAC11P	-	9	1.0	33868540.0	33868665.0	106481158	ENSG00000251748
RNU4ATAC14P	-	14	-1.0	75202081.0	75202169.0	106481159	ENSG00000252013
RNU4ATAC16P	-	12	1.0	781133.0	781258.0	106481160	ENSG00000221439
RNU6ATAC8P	-	8	1.0	102421197.0	102421322.0	106481161	ENSG00000221387
RNU6ATAC11P	-	10	1.0	43341786.0	43341910.0	106481162	ENSG00000221468
RNU6ATAC14P	-	2	1.0	176664676.0	176664766.0	106481163	ENSG00000252027
RNU6ATAC17P	-	20	1.0	25611153.0	25611223.0	106481164	ENSG00000251883
RNU6ATAC19P	-	2	1.0	181738606.0	181738715.0	106481165	ENSG00000221023
RNU6ATAC23P	-	X	1.0	139885481.0	139885603.0	106481166	ENSG00000221375
RNU6ATAC27P	-	1	1.0	28481362.0	28481480.0	106481167	ENSG00000221216
RNU6ATAC29P	-	3	-1.0	51611438.0	51611562.0	106481168	ENSG00000221015
RNU6ATAC31P	-	4	-1.0	88206427.0	88206552.0	106481169	ENSG00000221440
RNU6ATAC33P	-	11	-1.0	10399192.0	10399317.0	106481170	ENSG00000221574
RNU6ATAC35P	-	1	1.0	214400000.0	223900000.0	106481171	
RNU6ATAC39P	-	10	1.0	12456483.0	12456631.0	106481172	ENSG00000252118
RNU6ATAC42P	-	12	1.0	64939023.0	64939117.0	106481173	ENSG00000221564
RNU11-4P	-	8	1.0	126671522.0	126671654.0	106481174	ENSG00000212451
RNU4-11P	-	5	1.0	83803554.0	83803685.0	106481175	ENSG00000202157
RNU4-14P	-	5	-1.0	140397323.0	140397444.0	106481176	ENSG00000222790
RNU4-17P	-	18	1.0	60163567.0	60163707.0	106481177	ENSG00000202468
RNU4-21P	-	1	-1.0	229535064.0	229535189.0	106481178	ENSG00000199672
RNU4-24P	-	12	-1.0	96303375.0	96303513.0	106481179	ENSG00000201435
RNU4-27P	-	1	-1.0	36402721.0	36402859.0	106481180	ENSG00000222821
RNU4-29P	-	9	1.0	83275941.0	83276114.0	106481181	ENSG00000251752
RNU4-35P	-	6	-1.0	121453981.0	121454121.0	106481182	ENSG00000199458
RNU4-37P	-	8	-1.0	112148742.0	112148825.0	106481183	ENSG00000222146
RNU4-41P	-	12	-1.0	98417896.0	98418038.0	106481184	ENSG00000201296
RNU4-43P	-	5	1.0	26012889.0	26013025.0	106481185	ENSG00000222560
RNU4-45P	-	21	1.0	22205192.0	22205332.0	106481186	ENSG00000202339
RNU4-49P	-	2	-1.0	48340687.0	48340826.0	106481187	ENSG00000251889
RNU4-52P	-	X	1.0	49082028.0	49082165.0	106481188	ENSG00000206936
RNU4-55P	-	11	1.0	105824634.0	105824770.0	106481189	ENSG00000222663
RNU4-58P	-	16	1.0	59540126.0	59540266.0	106481190	ENSG00000200062
RNU4-61P	-	1	1.0	48447936.0	48448042.0	106481191	ENSG00000223175
RNU4-65P	-	12	-1.0	70443784.0	70443923.0	106481192	ENSG00000222405
RNU4-67P	-	12	-1.0	25404288.0	25404428.0	106481193	ENSG00000201439
RNU4-71P	-	8	-1.0	23600026.0	23600138.0	106481194	ENSG00000252067
RNU4-73P	-	2	-1.0	9740643.0	9740783.0	106481195	ENSG00000200034
RNU4-77P	-	1	-1.0	233448626.0	233448781.0	106481196	ENSG00000252501
RNU4-79P	-	4	1.0	158395394.0	158395534.0	106481197	ENSG00000199634
RNU4-82P	-	9	-1.0	124887410.0	124887549.0	106481198	ENSG00000199313
RNU4-86P	-	11	-1.0	126214260.0	126214478.0	106481199	ENSG00000222067
RNU4-89P	-	3	-1.0	196747192.0	196747324.0	106481200	ENSG00000272359
RNU4-91P	-	3	1.0	175609479.0	175609613.0	106481201	ENSG00000201648
RPPH1-2P	-	14	-1.0	64909488.0	64909780.0	106481202	ENSG00000252497
RNU6-85P	-	7	1.0	140884072.0	140884178.0	106481203	ENSG00000271932
RNU6-87P	-	12	-1.0	51014134.0	51014241.0	106481204	ENSG00000272028
RNU6-90P	-	15	1.0	51907200.0	51907305.0	106481205	ENSG00000272337
RNU6-94P	-	15	-1.0	50347423.0	50347529.0	106481206	ENSG00000271819
RNU6-100P	-	2	1.0	64578892.0	64578997.0	106481208	ENSG00000252414
RNU6-102P	-	7	1.0	124647719.0	124647822.0	106481209	ENSG00000207214
RNU6-105P	-	2	-1.0	71379755.0	71379858.0	106481210	ENSG00000200779
RNU6-109P	-	Y	1.0	16248935.0	16249041.0	106481211	ENSG00000252173
RNU6-111P	-	2	1.0	73298683.0	73298787.0	106481212	ENSG00000252988
RNU6-117P	-	6	-1.0	106738948.0	106739054.0	106481213	ENSG00000202285
RNU6-119P	-	4	1.0	116839279.0	116839385.0	106481214	ENSG00000201752
RNU6-121P	-	1	1.0	154297650.0	154297748.0	106481215	ENSG00000222457
RNU6-128P	-	4	-1.0	158794590.0	158794696.0	106481217	ENSG00000206703
RNU6-130P	-	6	-1.0	82210338.0	82210440.0	106481218	ENSG00000223044
RNU6-132P	-	15	1.0	89714232.0	89714338.0	106481219	ENSG00000206590
RNU6-137P	-	2	1.0	42712740.0	42712847.0	106481220	ENSG00000200550
RNU6-140P	-	19	-1.0	38797002.0	38797109.0	106481221	ENSG00000207296
RNU6-144P	-	8	1.0	137105352.0	137105458.0	106481222	ENSG00000206678
RNU6-152P	-	1	1.0	182327068.0	182327174.0	106481223	ENSG00000206764
RNU6-155P	-	6	-1.0	75768059.0	75768158.0	106481224	ENSG00000252156
RNU6-158P	-	4	-1.0	48932755.0	48932854.0	106481225	ENSG00000252913
RNU6-162P	-	7	1.0	143574746.0	143574848.0	106481226	ENSG00000252037
RNU6-165P	-	19	-1.0	53766534.0	53766632.0	106481227	ENSG00000252979
RNU6-167P	-	18	-1.0	31345362.0	31345467.0	106481228	ENSG00000207019
RNU6-169P	-	2	1.0	195514036.0	195514142.0	106481229	ENSG00000202206
RNU6-171P	-	1	1.0	164639565.0	164639671.0	106481230	ENSG00000207082
RNU6-174P	-	12	-1.0	3726222.0	3726327.0	106481231	ENSG00000222338
RNU6-177P	-	7	1.0	128627172.0	128627275.0	106481232	ENSG00000223189
RNU6-180P	-	1	1.0	229383128.0	229383188.0	106481233	ENSG00000252506
RNU6-183P	-	5	-1.0	78314916.0	78315025.0	106481234	ENSG00000200331
RNU6-185P	-	15	-1.0	87474183.0	87474289.0	106481235	ENSG00000207150
RNU6-190P	-	6	1.0	17619533.0	17619634.0	106481236	ENSG00000206881
RNU6-192P	-	20	1.0	17900000.0	21300000.0	106481237	
RNU6-196P	-	16	1.0	21642294.0	21642400.0	106481238	ENSG00000207042
RNU6-198P	-	2	1.0	39082589.0	39082692.0	106481239	ENSG00000206985
RNU6-201P	-	22	1.0	31837238.0	31837298.0	106481240	ENSG00000252909
RNU6-204P	-	4	1.0	3044101.0	3044207.0	106481241	ENSG00000199335
RNU6-209P	-	5	-1.0	164935162.0	164935268.0	106481242	ENSG00000206845
RNU6-212P	-	15	-1.0	59341314.0	59341417.0	106481243	ENSG00000199512
RNU6-213P	RNU6-1033P	16	-1.0	15877163.0	15877266.0	106481244	ENSG00000206778
RNU6-215P	-	7	1.0	5180061.0	5180162.0	106481245	ENSG00000202039
RNU6-217P	-	3	-1.0	77811741.0	77811844.0	106481246	ENSG00000206891
RNU6-220P	-	8	1.0	143350172.0	143350278.0	106481247	ENSG00000212221
RNU6-223P	-	7	1.0	135960703.0	135960809.0	106481248	ENSG00000199700
RNU6-226P	-	5	1.0	175703898.0	175704004.0	106481249	ENSG00000200648
RNU6-229P	-	7	-1.0	69401202.0	69401303.0	106481250	ENSG00000252423
RNU6-231P	-	15	1.0	85821855.0	85821957.0	106481251	ENSG00000252931
RNU6-236P	-	5	-1.0	139717985.0	139718090.0	106481252	ENSG00000200756
RNU6-238P	-	12	1.0	50656973.0	50657078.0	106481253	ENSG00000200183
RNU6-242P	-	2	-1.0	43091388.0	43091494.0	106481254	ENSG00000207087
RNU6-245P	-	X	-1.0	68539443.0	68539549.0	106481255	ENSG00000206747
RNU6-248P	-	6	1.0	76092834.0	76092940.0	106481256	ENSG00000222652
RNU6-251P	-	12	-1.0	15671707.0	15671810.0	106481257	ENSG00000200105
RNU6-255P	-	Y	-1.0	19018983.0	19019087.0	106481258	ENSG00000252766
RNU6-258P	-	17	-1.0	20126388.0	20126488.0	106481259	ENSG00000212186
RNU6-259P	-	2	1.0	124989219.0	124989325.0	106481260	ENSG00000206726
RNU6-262P	-	11	-1.0	119289562.0	119289677.0	106481261	ENSG00000222249
RNU6-264P	-	9	1.0	19073843.0	19073946.0	106481262	ENSG00000252943
RNU6-269P	-	16	-1.0	58378052.0	58378148.0	106481263	ENSG00000212379
RNU6-271P	-	10	1.0	96112747.0	96112851.0	106481264	ENSG00000200728
RNU6-275P	-	12	1.0	8484746.0	8484852.0	106481265	ENSG00000201780
RNU6-277P	-	11	-1.0	105974826.0	105974931.0	106481266	ENSG00000252081
RNU6-281P	-	3	1.0	70808350.0	70808452.0	106481267	ENSG00000206939
RNU6-284P	-	4	1.0	164620732.0	164620837.0	106481268	ENSG00000223037
RNU6-287P	-	17	-1.0	42891338.0	42891435.0	106481269	ENSG00000252039
RNU6-290P	-	1	1.0	170900000.0	173000000.0	106481270	
RNU6-293P	-	6	-1.0	158926466.0	158926571.0	106481271	ENSG00000223191
RNU6-295P	-	8	-1.0	48307927.0	48308030.0	106481272	ENSG00000252710
RNU6-298P	-	17	1.0	30861843.0	30861938.0	106481273	ENSG00000212190
RNU6-301P	-	14	1.0	51724103.0	51724209.0	106481274	ENSG00000207004
RNU6-304P	-	1	-1.0	8883427.0	8883533.0	106481275	ENSG00000201725
RNU6-307P	-	1	1.0	174996524.0	174996629.0	106481276	ENSG00000252552
RNU6-310P	-	4	-1.0	53265461.0	53265567.0	106481277	ENSG00000207385
RNU6-314P	-	17	1.0	16098704.0	16098807.0	106481278	ENSG00000252383
RNU6-316P	-	18	1.0	14190700.0	14190806.0	106481279	ENSG00000212329
RNU6-319P	-	9	-1.0	15431899.0	15432006.0	106481280	ENSG00000251834
RNU6-323P	-	8	-1.0	38166012.0	38166118.0	106481281	ENSG00000253739
RNU6-326P	-	7	1.0	45843634.0	45843740.0	106481282	ENSG00000202350
RNU6-330P	-	X	1.0	74680053.0	74680159.0	106481283	ENSG00000199885
RNU6-332P	-	X	-1.0	94003815.0	94003922.0	106481284	ENSG00000212495
RNU6-336P	-	8	1.0	22434391.0	22434497.0	106481285	ENSG00000201761
RNU6-338P	-	22	-1.0	31388733.0	31388837.0	106481286	ENSG00000206615
RNU6-341P	-	14	-1.0	58292293.0	58292388.0	106481287	ENSG00000252782
RNU6-345P	-	X	1.0	101915589.0	101915695.0	106481288	ENSG00000252810
RNU6-348P	-	3	-1.0	171504245.0	171504351.0	106481289	ENSG00000207114
RNU6-354P	-	15	-1.0	43734179.0	43734285.0	106481290	ENSG00000206589
RNU6-358P	-	5	-1.0	31820564.0	31820638.0	106481291	ENSG00000252373
RNU6-362P	-	17	1.0	75031097.0	75031186.0	106481292	ENSG00000252545
RNU6-364P	-	7	1.0	96341140.0	96341246.0	106481293	ENSG00000207115
RNU6-366P	-	14	1.0	92265702.0	92265807.0	106481294	ENSG00000201097
RNU6-370P	-	2	1.0	24045835.0	24045938.0	106481295	ENSG00000222940
RNU6-374P	-	5	-1.0	25701217.0	25701324.0	106481296	ENSG00000201016
RNU6-378P	-	5	1.0	32309662.0	32309768.0	106481297	ENSG00000207052
RNU6-380P	-	15	1.0	80663772.0	80663878.0	106481298	ENSG00000222139
RNU6-384P	-	20	1.0	31581089.0	31581192.0	106481299	ENSG00000201770
RNU6-386P	-	3	1.0	77092057.0	77092163.0	106481300	ENSG00000199520
RNU6-389P	-	7	1.0	55685977.0	55686081.0	106481301	ENSG00000252857
RNU6-393P	-	7	-1.0	98794718.0	98794824.0	106481302	ENSG00000207204
RNU6-396P	-	21	1.0	46525618.0	46525722.0	106481303	ENSG00000202239
RNU6-400P	-	12	1.0	33576095.0	33576200.0	106481304	ENSG00000212475
RNU6-402P	-	5	1.0	98889731.0	98889833.0	106481305	ENSG00000222610
RNU6-406P	-	17	1.0	43445507.0	43445613.0	106481306	ENSG00000252279
RNU6-409P	-	22	-1.0	50691260.0	50691363.0	106481307	ENSG00000206841
RNU6-412P	-	4	-1.0	46531237.0	46531342.0	106481308	ENSG00000252243
RNU6-415P	-	15	-1.0	78898840.0	78898936.0	106481309	ENSG00000252061
RNU6-418P	-	1	1.0	205595041.0	205595147.0	106481310	ENSG00000206762
RNU6-421P	-	X	-1.0	49945336.0	49945442.0	106481311	ENSG00000201341
RNU6-425P	-	3	1.0	142145454.0	142145555.0	106481312	ENSG00000206604
RNU6-431P	-	4	1.0	108652150.0	108652256.0	106481314	ENSG00000206601
RNU6-433P	-	2	-1.0	55014418.0	55014521.0	106481315	ENSG00000200086
RNU6-436P	-	2	1.0	157912772.0	157912885.0	106481316	ENSG00000251980
RNU6-439P	-	2	-1.0	49233794.0	49233899.0	106481317	ENSG00000206915
RNU6-443P	-	18	1.0	39500000.0	45900000.0	106481318	
RNU6-446P	-	17	1.0	62683905.0	62684010.0	106481319	ENSG00000199697
RNU6-447P	-	11	-1.0	152999.0	153102.0	106481320	ENSG00000222225
RNU6-450P	-	17	-1.0	59847438.0	59847544.0	106481321	ENSG00000201524
RNU6-452P	-	10	-1.0	27335501.0	27335607.0	106481322	ENSG00000207135
RNU6-456P	-	5	-1.0	134500178.0	134500284.0	106481323	ENSG00000207222
RNU6-458P	-	14	1.0	18343038.0	18343144.0	106481324	ENSG00000206906
RNU6-463P	-	10	1.0	105534659.0	105534765.0	106481325	ENSG00000207068
RNU6-465P	-	1	1.0	120126974.0	120127074.0	106481326	ENSG00000207149
RNU6-469P	-	4	-1.0	84886386.0	84886486.0	106481327	ENSG00000252062
RNU6-472P	-	12	-1.0	33923374.0	33923480.0	106481328	ENSG00000207026
RNU6-474P	-	2	1.0	203782037.0	203782143.0	106481329	ENSG00000206970
RNU6-477P	-	5	1.0	169552449.0	169552555.0	106481330	ENSG00000206614
RNU6-479P	-	4	-1.0	183653572.0	183653676.0	106481331	ENSG00000252157
RNU6-482P	-	5	1.0	112778363.0	112778469.0	106481332	ENSG00000212370
RNU6-485P	-	12	1.0	7118785.0	7118891.0	106481333	ENSG00000200345
RNU6-489P	-	17	1.0	37907957.0	37908063.0	106481334	ENSG00000277341
RNU6-492P	-	9	-1.0	107475036.0	107475139.0	106481335	ENSG00000199905
RNU6-493P	-	X	1.0	80900757.0	80900864.0	106481336	ENSG00000212623
RNU6-495P	-	22	-1.0	41377177.0	41377283.0	106481337	ENSG00000199865
RNU6-498P	-	15	1.0	20738679.0	20738785.0	106481338	ENSG00000238478
RNU6-501P	-	1	1.0	201733406.0	201733505.0	106481339	ENSG00000200942
RNU6-504P	-	X	-1.0	51870706.0	51870809.0	106481340	ENSG00000252377
RNU6-507P	-	3	-1.0	149779009.0	149779108.0	106481341	ENSG00000251854
RNU6-510P	-	1	1.0	34300000.0	39600000.0	106481342	
RNU6-513P	-	22	-1.0	42569147.0	42569250.0	106481343	ENSG00000251913
RNU6-518P	-	17	1.0	58835899.0	58835994.0	106481344	ENSG00000251865
RNU6-520P	-	4	1.0	70701755.0	70701858.0	106481345	ENSG00000207448
RNU6-524P	-	5	-1.0	96210121.0	96210227.0	106481346	ENSG00000206997
RNU6-526P	-	8	-1.0	9371090.0	9371195.0	106481347	ENSG00000201815
RNU6-529P	-	10	-1.0	87041238.0	87041341.0	106481348	ENSG00000200253
RNU6-532P	-	7	1.0	96330638.0	96330744.0	106481349	ENSG00000207045
RNU6-536P	-	1	1.0	42569033.0	42569139.0	106481350	ENSG00000200254
RNU6-539P	-	14	1.0	49839725.0	49839827.0	106481351	ENSG00000252474
RNU6-541P	-	14	1.0	31142939.0	31143048.0	106481352	ENSG00000207440
RNU6-544P	-	11	1.0	80527960.0	80528066.0	106481353	ENSG00000200146
RNU6-548P	-	2	1.0	64994746.0	64994860.0	106481354	ENSG00000252892
RNU6-550P	-	4	1.0	120810469.0	120810569.0	106481355	ENSG00000212359
RNU6-552P	-	14	-1.0	45274359.0	45274477.0	106481356	ENSG00000199739
RNU6-556P	-	5	1.0	156814130.0	156814234.0	106481357	ENSG00000199468
RNU6-558P	-	12	1.0	116782105.0	116782208.0	106481358	ENSG00000201382
RNU6-563P	-	20	-1.0	47492978.0	47493085.0	106481359	ENSG00000201742
RNU6-565P	-	7	1.0	37351143.0	37351242.0	106481360	ENSG00000222869
RNU6-570P	-	1	1.0	200054061.0	200054165.0	106481361	ENSG00000252860
RNU6-572P	-	5	1.0	139221758.0	139221837.0	106481362	ENSG00000252533
RNU6-575P	-	7	-1.0	43207762.0	43207866.0	106481363	ENSG00000223258
RNU6-579P	-	2	1.0	133333829.0	133333930.0	106481364	ENSG00000252688
RNU6-582P	-	4	-1.0	157201562.0	157201668.0	106481365	ENSG00000199859
RNU6-587P	-	X	1.0	101691580.0	101691685.0	106481366	ENSG00000212584
RNU6-589P	-	X	-1.0	102678707.0	102678813.0	106481367	ENSG00000252294
RNU6-592P	-	11	-1.0	122579205.0	122579307.0	106481368	ENSG00000223265
RNU6-596P	-	8	1.0	57289552.0	57289649.0	106481369	ENSG00000202265
RNU6-599P	-	9	1.0	42863200.0	42863306.0	106481370	ENSG00000238529
RNU6-602P	-	14	-1.0	31662039.0	31662143.0	106481371	ENSG00000223087
RNU6-605P	-	1	1.0	38926870.0	38926977.0	106481372	ENSG00000199963
RNU6-608P	-	1	-1.0	39120940.0	39121043.0	106481373	ENSG00000206654
RNU6-612P	-	2	1.0	60719640.0	60719741.0	106481374	ENSG00000252718
RNU6-614P	-	21	1.0	13047583.0	13047689.0	106481375	ENSG00000207097
RNU6-618P	-	12	1.0	31396390.0	31396501.0	106481376	ENSG00000200388
RNU6-620P	-	5	1.0	83703448.0	83703543.0	106481377	ENSG00000206744
RNU6-623P	-	17	-1.0	60662333.0	60662437.0	106481378	ENSG00000200013
RNU6-626P	-	6	1.0	56945730.0	56945836.0	106481379	ENSG00000200224
RNU6-630P	-	X	-1.0	42139425.0	42139530.0	106481380	ENSG00000212560
RNU6-633P	-	16	1.0	10496272.0	10496374.0	106481381	ENSG00000199482
RNU6-635P	-	4	1.0	103924540.0	103924641.0	106481382	ENSG00000252460
RNU6-638P	-	17	-1.0	78696694.0	78696797.0	106481383	ENSG00000252391
RNU6-642P	-	2	-1.0	218916184.0	218916287.0	106481384	ENSG00000200029
RNU6-644P	-	5	-1.0	116188455.0	116188552.0	106481385	ENSG00000212457
RNU6-646P	-	3	-1.0	196708859.0	196708964.0	106481386	ENSG00000201441
RNU6-650P	-	7	1.0	149033057.0	149033167.0	106481387	ENSG00000202528
RNU6-652P	-	4	1.0	55885595.0	55885701.0	106481388	ENSG00000202358
RNU6-657P	-	10	-1.0	94155639.0	94155745.0	106481389	ENSG00000206631
RNU6-659P	-	14	1.0	70496107.0	70496210.0	106481390	ENSG00000252263
RNU6-663P	-	8	-1.0	32911493.0	32911598.0	106481391	ENSG00000212407
RNU6-665P	-	8	1.0	47667771.0	47667877.0	106481392	ENSG00000207369
RNU6-668P	-	4	1.0	164787290.0	164787396.0	106481393	ENSG00000201050
RNU6-673P	-	10	-1.0	76260800.0	76260903.0	106481394	ENSG00000201954
RNU6-677P	-	9	-1.0	37333857.0	37333957.0	106481395	ENSG00000252723
RNU6-684P	-	14	-1.0	104400943.0	104401048.0	106481396	ENSG00000222761
RNU6-686P	-	15	1.0	65229861.0	65229967.0	106481397	ENSG00000201709
RNU6-690P	-	8	1.0	95599114.0	95599219.0	106481398	ENSG00000202112
RNU6-693P	-	1	-1.0	172613428.0	172613534.0	106481399	ENSG00000251943
RNU6-695P	-	1	-1.0	90253456.0	90253559.0	106481400	ENSG00000212459
RNU6-698P	-	19	1.0	53653685.0	53653791.0	106481401	ENSG00000200393
RNU6-701P	-	5	1.0	119138859.0	119138965.0	106481402	ENSG00000206786
RNU6-705P	-	5	1.0	181301967.0	181302070.0	106481403	ENSG00000222533
RNU6-712P	-	3	1.0	90184634.0	90184733.0	106481404	ENSG00000222490
RNU6-715P	-	2	-1.0	147495438.0	147495540.0	106481405	ENSG00000202074
RNU6-718P	-	5	-1.0	120337549.0	120337653.0	106481406	ENSG00000251975
RNU6-722P	-	X	-1.0	48959179.0	48959282.0	106481407	ENSG00000223309
RNU6-725P	-	1	-1.0	238325687.0	238325788.0	106481408	ENSG00000252371
RNU6-727P	-	5	-1.0	87420341.0	87420447.0	106481409	ENSG00000200462
RNU6-729P	-	8	1.0	10476223.0	10476329.0	106481410	ENSG00000207128
RNU6-731P	-	1	1.0	6540854.0	6540964.0	106481411	ENSG00000253022
RNU6-735P	-	12	-1.0	95438737.0	95438843.0	106481412	ENSG00000222544
RNU6-739P	-	3	1.0	64511755.0	64511857.0	106481413	ENSG00000212340
RNU6-742P	-	18	1.0	57755394.0	57755500.0	106481414	ENSG00000202159
RNU6-745P	-	15	1.0	70193236.0	70193341.0	106481415	ENSG00000200216
RNU6-748P	-	8	-1.0	98462944.0	98463050.0	106481416	ENSG00000207378
RNU6-752P	-	5	-1.0	126755316.0	126755417.0	106481417	ENSG00000252185
RNU6-754P	-	6	1.0	46018745.0	46018851.0	106481418	ENSG00000212468
RNU6-758P	-	16	-1.0	75286712.0	75286800.0	106481419	ENSG00000252101
RNU6-760P	-	5	1.0	31832439.0	31832535.0	106481420	ENSG00000251887
RNU6-763P	-	2	1.0	175022214.0	175022319.0	106481421	ENSG00000212167
RNU6-766P	-	2	-1.0	168606390.0	168606496.0	106481422	ENSG00000199348
RNU6-770P	-	6	1.0	108392073.0	108392177.0	106481423	ENSG00000200799
RNU6-774P	-	4	1.0	84233657.0	84233763.0	106481425	ENSG00000200108
RNU6-777P	-	1	-1.0	12077881.0	12077984.0	106481426	ENSG00000201135
RNU6-780P	-	10	1.0	86488446.0	86488549.0	106481427	ENSG00000212332
RNU6-784P	-	4	-1.0	70703018.0	70703123.0	106481428	ENSG00000207058
RNU6-786P	-	6	1.0	157934168.0	157934257.0	106481429	ENSG00000252658
RNU6-790P	-	14	1.0	101803227.0	101803331.0	106481430	ENSG00000207208
RNU6-792P	-	1	-1.0	111490317.0	111490423.0	106481431	ENSG00000200360
RNU6-796P	-	15	-1.0	84939617.0	84939723.0	106481432	ENSG00000212388
RNU6-800P	-	X	1.0	10582817.0	10582919.0	106481433	ENSG00000207202
RNU6-803P	-	19	-1.0	53719064.0	53719165.0	106481434	ENSG00000251843
RNU6-806P	-	5	-1.0	60304047.0	60304151.0	106481435	ENSG00000202017
RNU6-808P	-	12	1.0	95290692.0	95290799.0	106481436	ENSG00000212535
RNU6-810P	-	22	1.0	29134014.0	29134120.0	106481437	ENSG00000200871
RNU6-813P	-	6	-1.0	151615773.0	151615879.0	106481438	ENSG00000207422
RNU6-818P	-	4	1.0	88201703.0	88201810.0	106481439	ENSG00000201707
RNU6-821P	-	3	-1.0	198071311.0	198071417.0	106481440	ENSG00000212297
RNU6-823P	-	3	-1.0	128141875.0	128141977.0	106481441	ENSG00000212344
RNU6-827P	-	2	1.0	78882447.0	78882552.0	106481442	ENSG00000202423
RNU6-831P	-	18	-1.0	3894699.0	3894805.0	106481443	ENSG00000207278
RNU6-833P	-	10	1.0	73279062.0	73279168.0	106481444	ENSG00000200356
RNU6-835P	-	14	-1.0	87996345.0	87996448.0	106481445	ENSG00000252783
RNU6-839P	-	10	1.0	109239639.0	109239746.0	106481446	ENSG00000200217
RNU6-842P	-	8	1.0	13044350.0	13044456.0	106481447	ENSG00000206996
RNU6-847P	-	10	1.0	34926775.0	34926882.0	106481448	ENSG00000223047
RNU6-849P	-	7	-1.0	79912104.0	79912208.0	106481449	ENSG00000206818
RNU6-854P	-	X	1.0	77837289.0	77837395.0	106481450	ENSG00000200906
RNU6-856P	-	3	-1.0	52551846.0	52551943.0	106481451	ENSG00000252768
RNU6-859P	-	21	-1.0	43919795.0	43919901.0	106481452	ENSG00000199598
RNU6-863P	-	7	1.0	76087444.0	76087547.0	106481453	ENSG00000251798
RNU6-866P	-	17	-1.0	38755279.0	38755400.0	106481454	ENSG00000274607
RNU6-876P	-	11	-1.0	128993237.0	128993340.0	106481455	ENSG00000212597
RNU6-879P	-	12	1.0	57415296.0	57415403.0	106481456	ENSG00000201198
RNU6-882P	-	3	-1.0	9919051.0	9919153.0	106481457	ENSG00000212327
RNU6-885P	-	10	-1.0	42832447.0	42832550.0	106481458	ENSG00000252416
RNU6-887P	-	4	1.0	39399149.0	39399248.0	106481459	ENSG00000222592
RNU6-892P	-	8	1.0	20229779.0	20229877.0	106481460	ENSG00000222267
RNU6-894P	-	X	1.0	31348192.0	31348296.0	106481461	ENSG00000252903
RNU6-898P	-	16	-1.0	69007052.0	69007155.0	106481462	ENSG00000202497
RNU6-900P	-	22	1.0	37891347.0	37891448.0	106481463	ENSG00000207227
RNU6-903P	-	18	1.0	8500000.0	10900000.0	106481464	
RNU6-906P	-	6	1.0	105000000.0	114200000.0	106481465	
RNU6-909P	-	5	1.0	28624657.0	28624763.0	106481466	ENSG00000252867
RNU6-913P	-	5	-1.0	61664145.0	61664239.0	106481467	ENSG00000212215
RNU6-916P	-	18	-1.0	6936912.0	6937020.0	106481468	ENSG00000251897
RNU6-918P	-	9	1.0	98032230.0	98032335.0	106481469	ENSG00000212521
RNU6-920P	-	17	-1.0	29641611.0	29641702.0	106481470	ENSG00000222858
RNU6-923P	-	5	-1.0	33888056.0	33888162.0	106481471	ENSG00000201623
RNU6-926P	-	21	1.0	26190707.0	26190813.0	106481472	ENSG00000206802
RNU6-929P	-	20	-1.0	56785981.0	56786087.0	106481473	ENSG00000207158
RNU6-932P	-	2	-1.0	157985789.0	157985894.0	106481474	ENSG00000212410
RNU6-934P	-	X	1.0	101325404.0	101325510.0	106481475	ENSG00000202024
RNU6-939P	-	2	-1.0	37331770.0	37331876.0	106481476	ENSG00000207364
RNU6-942P	-	2	1.0	26042675.0	26042781.0	106481477	ENSG00000199872
RNU6-946P	-	10	-1.0	26790540.0	26790646.0	106481478	ENSG00000206605
RNU6-948P	-	4	-1.0	121192797.0	121192903.0	106481479	ENSG00000252183
RNU6-951P	-	2	1.0	38147415.0	38147521.0	106481480	ENSG00000199603
RNU6-954P	-	21	-1.0	13968489.0	13968595.0	106481481	ENSG00000223287
RNU6-958P	-	2	1.0	41500000.0	47500000.0	106481482	
RNU6-961P	-	2	1.0	20175805.0	20175909.0	106481483	ENSG00000200763
RNU6-965P	-	1	-1.0	101728642.0	101728737.0	106481484	ENSG00000252530
RNU6-968P	-	1	1.0	235915415.0	235915521.0	106481485	ENSG00000206803
RNU6-970P	-	1	-1.0	92969604.0	92969710.0	106481486	ENSG00000252121
RNU6-974P	-	X	-1.0	82001220.0	82001327.0	106481487	ENSG00000206826
RNU6-976P	-	14	1.0	84739942.0	84740052.0	106481488	ENSG00000251895
RNU6-980P	-	19	-1.0	53732981.0	53733083.0	106481489	ENSG00000252734
RNU6-983P	-	1	-1.0	194488103.0	194488205.0	106481490	ENSG00000251813
